review_text,review_classification,review_name,review_type,passenger_name,review_date,source
"17. EasyJet provided a basic service. The seats were not very comfortable, but the flight was on time.",Neutral,Unknown,General,Anonymous,,synthetic
18. My journey with Etihad Airways was decent. The in-flight entertainment was satisfactory and the cabin crew was professional.,Neutral,Unknown,General,Anonymous,,synthetic
19. Aer Lingus had a timely departure and arrival. The seats were average in terms of comfort.,Neutral,Unknown,General,Anonymous,,synthetic
"20. My flight with Cathay Pacific was standard. The staff was polite, and the in-flight meal was decent.",Neutral,Unknown,General,Anonymous,,synthetic
"1. The boarding process with Airline X was smooth, and the flight was on time. The in-flight meal was average.",Neutral,Unknown,General,Anonymous,,synthetic
2. Airline Y offered a comfortable flight but could use some updates on their in-flight entertainment system.,Neutral,Unknown,General,Anonymous,,synthetic
"3. The flight with Airline Z was punctual, the staff were polite, and the legroom was standard.",Neutral,Unknown,General,Anonymous,,synthetic
4. Airline A's seats were sufficiently comfortable for a short-haul flight. The snack provided was satisfactory.,Neutral,Unknown,General,Anonymous,,synthetic
"5. The flight attendants on Airline B were professional, but the food could have been better.",Neutral,Unknown,General,Anonymous,,synthetic
"6. Airline C's flight was decent. The plane was clean, and the flight was on schedule.",Neutral,Unknown,General,Anonymous,,synthetic
"7. Airline D provided a smooth check-in process, the flight was average with minimal turbulence.",Neutral,Unknown,General,Anonymous,,synthetic
"8. The flight with Airline E was good, the seats were a bit cramped, but the service was efficient.",Neutral,Unknown,General,Anonymous,,synthetic
"9. Airline F's flight was fairly comfortable. The in-flight entertainment was satisfactory, with a decent selection of movies.",Neutral,Unknown,General,Anonymous,,synthetic
"10. The legroom on Airline G was standard, and the food was typical airline fare.",Neutral,Unknown,General,Anonymous,,synthetic
"11. Airline H's flight was on time, the crew was professional, but the airplane could use a bit of an upgrade.",Neutral,Unknown,General,Anonymous,,synthetic
"12. The flight with Airline I was smooth and the cabin crew was attentive, although the meal options were somewhat limited.",Neutral,Unknown,General,Anonymous,,synthetic
"13. Airline J provided a satisfactory in-flight experience, with timely departure and an average meal.",Neutral,Unknown,General,Anonymous,,synthetic
14. Airline K's flight was peaceful and the staff were cordial. The in-flight entertainment could use some more variety.,Neutral,Unknown,General,Anonymous,,synthetic
15. The boarding process with Airline L was efficient. The flight itself was comfortable enough for a short journey.,Neutral,Unknown,General,Anonymous,,synthetic
16. Airline M had a smooth flight with punctual departure and arrival. The in-flight meal was standard.,Neutral,Unknown,General,Anonymous,,synthetic
"17. The flight with Airline N was comfortable enough, with fairly decent service from the crew.",Neutral,Unknown,General,Anonymous,,synthetic
"18. Airline O's flight was typical. The seats were a bit tight, but the crew was professional.",Neutral,Unknown,General,Anonymous,,synthetic
"19. The flight with Airline P was on time, the legroom was standard, and the food was average.",Neutral,Unknown,General,Anonymous,,synthetic
"20. Airline Q provided a satisfactory flight experience with punctual departure and arrival, but the seats could have been more comfortable.",Neutral,Unknown,General,Anonymous,,synthetic
1. The flight with AirAsia was okay. The seats were average and the food was decent. The flight departed and arrived on time.,Neutral,Unknown,General,Anonymous,,synthetic
2. Flew with British Airways from London to New York. The legroom was reasonable and the cabin crew was professional.,Neutral,Unknown,General,Anonymous,,synthetic
3. American Airlines provided a smooth check-in process. The inflight entertainment was satisfactory.,Neutral,Unknown,General,Anonymous,,synthetic
"4. Took a Delta Airlines flight to Atlanta. The cleanliness of the aircraft could be improved, but the flight was punctual.",Neutral,Unknown,General,Anonymous,,synthetic
5. The flight with Emirates to Dubai was fairly comfortable. The meals served were of good quality.,Neutral,Unknown,General,Anonymous,,synthetic
6. Ryanair provided a basic service for a short haul flight. The staff were efficient and the flight was on time.,Neutral,Unknown,General,Anonymous,,synthetic
7. Air France's flight from Paris to Rome was average. The staff was helpful and the food was acceptable.,Neutral,Unknown,General,Anonymous,,synthetic
"8. JetBlue's service was standard, with comfortable enough seating. The flight left and arrived as scheduled.",Neutral,Unknown,General,Anonymous,,synthetic
9. Flew with Lufthansa from Frankfurt to Munich. The plane was clean and the flight crew was professional.,Neutral,Unknown,General,Anonymous,,synthetic
10. Qantas offered a decent in-flight meal and the cabin crew was courteous. The flight landed on time.,Neutral,Unknown,General,Anonymous,,synthetic
11. The Southwest Airlines flight from Dallas to Houston was middle-of-the-road. The boarding process was smooth and the flight was on schedule.,Neutral,Unknown,General,Anonymous,,synthetic
"12. The flight with Turkish Airlines was alright. The in-flight entertainment could use more variety, but the staff was friendly.",Neutral,Unknown,General,Anonymous,,synthetic
13. Flew with United Airlines from Chicago to Los Angeles. The seats were average and the flight was on time.,Neutral,Unknown,General,Anonymous,,synthetic
14. The flight with Virgin Atlantic to London was okay. The legroom was adequate and the food was standard.,Neutral,Unknown,General,Anonymous,,synthetic
15. Spirit Airlines offered a basic service. The plane was clean and the flight departed on time.,Neutral,Unknown,General,Anonymous,,synthetic
16. The Air Canada flight from Toronto to Montreal was average. The cabin crew was professional and the plane was clean.,Neutral,Unknown,General,Anonymous,,synthetic
17. The KLM flight to Amsterdam was decent. The seats were comfortable enough and the in-flight meal was acceptable.,Neutral,Unknown,General,Anonymous,,synthetic
"18. The flight with Aeroflot was okay. The boarding process was smooth, but the in-flight entertainment could use an upgrade.",Neutral,Unknown,General,Anonymous,,synthetic
19. The EasyJet flight from Barcelona to Rome was satisfactory. The seats were okay and the staff was efficient.,Neutral,Unknown,General,Anonymous,,synthetic
20. The flight with Singapore Airlines was alright. The food was good and the cabin crew was professional.,Neutral,Unknown,General,Anonymous,,synthetic
"1. ""The check-in process of Airline A was efficient. The flight departed on time and the in-flight food was satisfactory.""",Neutral,Unknown,General,Anonymous,,synthetic
"2. ""Airline B offers a comfortable flight experience with ample legroom. However, the in-flight entertainment could use an update.""",Neutral,Unknown,General,Anonymous,,synthetic
"3. ""The flight crew of Airline C was professional and responsive. The food served was standard airline fare.""",Neutral,Unknown,General,Anonymous,,synthetic
"4. ""The online booking process for Airline D was straightforward. The flight was punctual, but the seats were a bit cramped.""",Neutral,Unknown,General,Anonymous,,synthetic
"5. ""Airline E's flight was smooth and landed on time. The meal options were quite limited though.""",Neutral,Unknown,General,Anonymous,,synthetic
"6. ""Airline F's flight attendants were friendly and attentive. The plane was clean but the in-flight entertainment system was outdated.""",Neutral,Unknown,General,Anonymous,,synthetic
"7. ""Airline G's boarding process was well-organized. The food was edible, but nothing to write home about.""",Neutral,Unknown,General,Anonymous,,synthetic
"8. ""The flight with Airline H was on schedule. The seats were comfortable, but the cabin temperature was a bit too cold.""",Neutral,Unknown,General,Anonymous,,synthetic
"9. ""Airline I's flight was reasonably comfortable with adequate legroom. The selection of in-flight movies was decent.""",Neutral,Unknown,General,Anonymous,,synthetic
"10. ""Airline J's flight departed and arrived on time. The meal service could be improved, as the options were fairly basic.""",Neutral,Unknown,General,Anonymous,,synthetic
"11. ""Airline K offered a smooth flight and efficient service. However, the in-flight snacks were quite ordinary.""",Neutral,Unknown,General,Anonymous,,synthetic
"12. ""The flight with Airline L was punctual. The cabin crew was professional, but the food quality was average.""",Neutral,Unknown,General,Anonymous,,synthetic
"13. ""Airline M's check-in process was smooth. The flight was comfortable, but the in-flight entertainment was limited.""",Neutral,Unknown,General,Anonymous,,synthetic
"14. ""The online booking system of Airline N was user-friendly. The flight was on time, but the cabin was a bit noisy.""",Neutral,Unknown,General,Anonymous,,synthetic
"15. ""Airline O's flight was on schedule. The seats were somewhat narrow, but the in-flight service was prompt.""",Neutral,Unknown,General,Anonymous,,synthetic
"16. ""Airline P offered a standard flight experience with on-time performance. The food quality was adequate, but not exceptional.""",Neutral,Unknown,General,Anonymous,,synthetic
"17. ""The flight crew of Airline Q was courteous. The flight departed on time, but the legroom was limited.""",Neutral,Unknown,General,Anonymous,,synthetic
"18. ""Airline R's flight was relatively comfortable. The boarding process was efficient, but the in-flight meal was average.""",Neutral,Unknown,General,Anonymous,,synthetic
"19. ""The flight with Airline S was punctual. The cabin was clean, but the in-flight entertainment options were limited.""",Neutral,Unknown,General,Anonymous,,synthetic
"20. ""Airline T's flight left and arrived on time. The meal service was basic and the cabin was maintained at a comfortable temperature.""",Neutral,Unknown,General,Anonymous,,synthetic
"1. ""American Airlines' flight was punctual and the cabin was kept clean. The food served could be improved.""",Neutral,Unknown,General,Anonymous,,synthetic
"2. ""JetBlue provided a comfortable flying experience. The in-flight entertainment was fairly good with a nice variety of options.""",Neutral,Unknown,General,Anonymous,,synthetic
"3. ""United Airlines' staff were professional and polite. The meals served were average.""",Neutral,Unknown,General,Anonymous,,synthetic
"4. ""Aeromexico's flight was on time and the boarding process was smooth. The legroom could be better.""",Neutral,Unknown,General,Anonymous,,synthetic
"5. ""Alitalia offered an average in-flight experience. The seats were okay, but the service was a bit slow.""",Neutral,Unknown,General,Anonymous,,synthetic
"6. ""Delta provided a decent service. The flight departed on time and the cabin was tidy.""",Neutral,Unknown,General,Anonymous,,synthetic
"7. ""Air France's flight was generally comfortable, but the food was quite plain. The staff were professional.""",Neutral,Unknown,General,Anonymous,,synthetic
"8. ""Qatar Airways offered a good selection of movies for in-flight entertainment. The food was average.""",Neutral,Unknown,General,Anonymous,,synthetic
"9. ""Lufthansa's service was efficient but the seats were a bit cramped. The flight arrived on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"10. ""Spirit Airlines' flight was punctual, but the comfort level could be improved. The baggage policy was clear and fair.""",Neutral,Unknown,General,Anonymous,,synthetic
"11. ""Emirates' cabin crew were polite and helpful. The in-flight meals were typical airline food.""",Neutral,Unknown,General,Anonymous,,synthetic
"12. ""Ryanair's flight arrived on time. The seating arrangement was a bit tight.""",Neutral,Unknown,General,Anonymous,,synthetic
"13. ""Etihad Airways' flight was comfortable. The in-flight entertainment was satisfactory.""",Neutral,Unknown,General,Anonymous,,synthetic
"14. ""Southwest Airlines provided a smooth flight. The snacks offered could be improved.""",Neutral,Unknown,General,Anonymous,,synthetic
"15. ""Turkish Airlines' flight was on time and the boarding process was orderly. The meals served were just okay.""",Neutral,Unknown,General,Anonymous,,synthetic
"16. ""Air Canada's service was professional. The flight was on time but the legroom was a bit limited.""",Neutral,Unknown,General,Anonymous,,synthetic
"17. ""British Airways' flight was punctual. The in-flight meal could use some improvement.""",Neutral,Unknown,General,Anonymous,,synthetic
"18. ""Virgin Atlantic provided an efficient service. The seats were satisfactory but the food was average.""",Neutral,Unknown,General,Anonymous,,synthetic
"19. ""Norwegian Air's flight was on time. The cabin could have been cleaner.""",Neutral,Unknown,General,Anonymous,,synthetic
"20. ""Cathay Pacific's flight was smooth, but the food was quite average. The staff were professional and polite.""",Neutral,Unknown,General,Anonymous,,synthetic
"1. ""The service on Airline X was satisfactory. The flight was punctual, and the cabin was clean.""",Neutral,Unknown,General,Anonymous,,synthetic
"2. ""Airline Y provided an average in-flight experience. The food was edible, but not outstanding.""",Neutral,Unknown,General,Anonymous,,synthetic
"3. ""The crew on my Airline Z flight were professional and efficient, ensuring a smooth journey.""",Neutral,Unknown,General,Anonymous,,synthetic
"4. ""Airline A's seats were reasonably comfortable for a short-haul flight. No significant complaints.""",Neutral,Unknown,General,Anonymous,,synthetic
"5. ""The in-flight entertainment on Airline B was decent, with a variety of films and music options.""",Neutral,Unknown,General,Anonymous,,synthetic
"6. ""Airline C's boarding process was organized, although the queue moved a bit slowly.""",Neutral,Unknown,General,Anonymous,,synthetic
"7. ""Airline D's staff were polite and did their best to accommodate passenger requests.""",Neutral,Unknown,General,Anonymous,,synthetic
"8. ""The flight with Airline E was reasonably on time. Baggage handling was efficient.""",Neutral,Unknown,General,Anonymous,,synthetic
"9. ""Airline F's food could do with some improvement, but the beverages were fine.""",Neutral,Unknown,General,Anonymous,,synthetic
"10. ""Airline G provided standard legroom. The cabin's cleanliness was maintained throughout the flight.""",Neutral,Unknown,General,Anonymous,,synthetic
"11. ""The pilot on my Airline H flight made regular updates, which was appreciated.""",Neutral,Unknown,General,Anonymous,,synthetic
"12. ""Airline I's online check-in process was straightforward and convenient.""",Neutral,Unknown,General,Anonymous,,synthetic
"13. ""Airline J's in-flight Wi-Fi was a bit slow, but functional for basic browsing.""",Neutral,Unknown,General,Anonymous,,synthetic
"14. ""The staff on Airline K were attentive, but the in-flight meal was average.""",Neutral,Unknown,General,Anonymous,,synthetic
"15. ""Airline L's flight was smooth and turbulence was handled well by the flight crew.""",Neutral,Unknown,General,Anonymous,,synthetic
"16. ""The seats on Airline M were a bit cramped, but the overall flight experience was decent.""",Neutral,Unknown,General,Anonymous,,synthetic
"17. ""Airline N's boarding process was a bit chaotic, but the flight itself was comfortable.""",Neutral,Unknown,General,Anonymous,,synthetic
"18. ""Airline O's baggage claim process was quick and efficient, reducing waiting time.""",Neutral,Unknown,General,Anonymous,,synthetic
"19. ""The frequent flyer program of Airline P is average, offering standard benefits to members.""",Neutral,Unknown,General,Anonymous,,synthetic
"20. ""Airline Q's cabin was a bit cold, but blankets were available on request.""",Neutral,Unknown,General,Anonymous,,synthetic
"1. Flight 101 with Delta Airlines was satisfactory. The flight was on time and the attendants were friendly, although the in-flight food could be improved.",Neutral,Unknown,General,Anonymous,,synthetic
"2. Flew short-haul with Air France. The seats were quite comfortable, but the legroom was slightly limited.",Neutral,Unknown,General,Anonymous,,synthetic
"3. I took a trip with Lufthansa recently. The staff was professional and the flight was punctual, however, the in-flight entertainment was a bit outdated.",Neutral,Unknown,General,Anonymous,,synthetic
"4. The British Airways flight was quite average. The cabin was clean, though the food served was just typical airline fare.",Neutral,Unknown,General,Anonymous,,synthetic
"5. Had a standard experience with American Airlines. The crew was polite and the flight was smooth, although the in-flight amenities were only average.",Neutral,Unknown,General,Anonymous,,synthetic
"6. My flight on Southwest Airlines was satisfactory. The check-in process was efficient, but the seats could use more padding for comfort.",Neutral,Unknown,General,Anonymous,,synthetic
"7. Virgin Atlantic offered an adequate service. The flight was on time and the cabin crew were professional, but the food was just passable.",Neutral,Unknown,General,Anonymous,,synthetic
"8. I flew with United Airlines recently. The flight was on time and the seats were comfortable, but the cabin temperature was slightly too cool.",Neutral,Unknown,General,Anonymous,,synthetic
"9. My experience with JetBlue was quite regular. The crew was friendly, although the in-flight entertainment system was a bit glitchy.",Neutral,Unknown,General,Anonymous,,synthetic
"10. The flight with Etihad Airways was acceptable. The staff was courteous, but the plane seemed a bit old.",Neutral,Unknown,General,Anonymous,,synthetic
"11. The service on Emirates was as expected. The flight was punctual and the food was decent, but the in-flight entertainment was mediocre.",Neutral,Unknown,General,Anonymous,,synthetic
"12. Flew with Qantas recently. The flight was smooth and the cabin was clean, but the legroom was a bit tight.",Neutral,Unknown,General,Anonymous,,synthetic
"13. My flight on Air Canada was average. The crew was professional and the plane was clean, but the food options were limited.",Neutral,Unknown,General,Anonymous,,synthetic
"14. The service on Turkish Airlines was satisfactory. The flight was on time and the crew was friendly, but the seats were a bit uncomfortable.",Neutral,Unknown,General,Anonymous,,synthetic
"15. I had a typical experience on Ryanair. The flight was punctual, but the cabin was slightly crowded.",Neutral,Unknown,General,Anonymous,,synthetic
"16. The flight on Aer Lingus was quite average. The staff was friendly and the flight was smooth, but the food served was unremarkable.",Neutral,Unknown,General,Anonymous,,synthetic
"17. My experience with Cathay Pacific was as expected. The flight was on time and the seats were comfortable, but the in-flight entertainment was limited.",Neutral,Unknown,General,Anonymous,,synthetic
"18. The service on Singapore Airlines was adequate. The food was good and the cabin was clean, but the in-flight service was a bit slow.",Neutral,Unknown,General,Anonymous,,synthetic
"19. Flew with KLM recently. The flight was on time and the check-in process was efficient, but the in-flight food was just passable.",Neutral,Unknown,General,Anonymous,,synthetic
"20. My flight on Norwegian Air was typical. The plane was clean and the flight was smooth, but the legroom was slightly limited.",Neutral,Unknown,General,Anonymous,,synthetic
"1. ""My flight with Airline X was on schedule. The in-flight meals were okay and the legroom was satisfactory.""",Neutral,Unknown,General,Anonymous,,synthetic
"2. ""I had a standard experience with Airline Y. The staff was professional and the flight departed on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"3. ""The in-flight entertainment on Airline Z was decent. The food could have been better, but it was not terrible.""",Neutral,Unknown,General,Anonymous,,synthetic
"4. ""I flew with Airline A. The seats were quite comfortable but the cabin was a bit chilly.""",Neutral,Unknown,General,Anonymous,,synthetic
"5. ""Airline B provided an average experience. The staff was friendly and the flight was smooth.""",Neutral,Unknown,General,Anonymous,,synthetic
"6. ""My trip with Airline C was pretty standard. The food was average and the staff was courteous.""",Neutral,Unknown,General,Anonymous,,synthetic
"7. ""The boarding process with Airline D was organized. The flight was a bit delayed but overall, the experience was okay.""",Neutral,Unknown,General,Anonymous,,synthetic
"8. ""My flight with Airline E was just fine. The plane was clean and the crew was attentive.""",Neutral,Unknown,General,Anonymous,,synthetic
"9. ""Airline F delivered an ordinary flying experience. There was a good selection of movies and the flight was punctual.""",Neutral,Unknown,General,Anonymous,,synthetic
"10. ""I had a normal experience with Airline G. The cabin was a bit crowded but the service was professional.""",Neutral,Unknown,General,Anonymous,,synthetic
"11. ""Airline H provided a standard service. The flight was on time and the seats were moderately comfortable.""",Neutral,Unknown,General,Anonymous,,synthetic
"12. ""The flight with Airline I was average. There was a decent selection of food and drinks.""",Neutral,Unknown,General,Anonymous,,synthetic
"13. ""Airline J provided adequate service. The in-flight entertainment was okay and the staff was helpful.""",Neutral,Unknown,General,Anonymous,,synthetic
"14. ""My experience with Airline K was ordinary. The flight was a bit noisy but the staff was friendly.""",Neutral,Unknown,General,Anonymous,,synthetic
"15. ""Airline L offered a decent flying experience. The seats were comfortable and the flight was on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"16. ""My flight with Airline M was alright. The cabin was clean and the food was satisfactory.""",Neutral,Unknown,General,Anonymous,,synthetic
"17. ""I had a typical experience with Airline N. The flight was smooth and the staff was professional.""",Neutral,Unknown,General,Anonymous,,synthetic
"18. ""Airline O provided a standard service. The boarding process was smooth and the flight departed on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"19. ""Airline P offered an okay flying experience. The in-flight entertainment was decent but the food could have been better.""",Neutral,Unknown,General,Anonymous,,synthetic
"20. ""My flight with Airline Q was average. The flight was on time and the crew was professional.""",Neutral,Unknown,General,Anonymous,,synthetic
"1. ""Flight was on time with Delta airlines. The seating was a bit cramped but manageable. Snacks were standard.""",Neutral,Unknown,General,Anonymous,,synthetic
"2. ""I flew with Emirates; the in-flight entertainment was satisfactory. The food could use improvement.""",Neutral,Unknown,General,Anonymous,,synthetic
"3. ""United Airlines offered decent service. The flight attendants were professional and the flight was smooth.""",Neutral,Unknown,General,Anonymous,,synthetic
"4. ""Air Canada provided a clean cabin and on-time departure. The meal was average.""",Neutral,Unknown,General,Anonymous,,synthetic
"5. ""I had an average experience with British Airways. The in-flight service was okay, and the flight was not delayed.""",Neutral,Unknown,General,Anonymous,,synthetic
"6. ""Cathay Pacific provided a smooth check-in process. The food was typical airline food, nothing out of the ordinary.""",Neutral,Unknown,General,Anonymous,,synthetic
"7. ""Qatar Airways offered a standard level of service. The in-flight entertainment kept me engaged during the flight.""",Neutral,Unknown,General,Anonymous,,synthetic
"8. ""SAS provided a punctual departure and arrival. The legroom was acceptable for a medium haul flight.""",Neutral,Unknown,General,Anonymous,,synthetic
"9. ""Lufthansa's service was routine. The flight landed on time and the baggage arrived without any issues.""",Neutral,Unknown,General,Anonymous,,synthetic
"10. ""The American Airlines flight was fine. The cabin was clean, and the staff were courteous.""",Neutral,Unknown,General,Anonymous,,synthetic
"11. ""Turkish Airlines' flight was quite normal. Comfortable seats, acceptable food, nothing too impressive.""",Neutral,Unknown,General,Anonymous,,synthetic
"12. ""Etihad Airways provided a smooth flight. The in-flight entertainment was standard.""",Neutral,Unknown,General,Anonymous,,synthetic
"13. ""Singapore Airlines offered a typical flight experience. The cabin was clean, the service was good, but the food was quite average.""",Neutral,Unknown,General,Anonymous,,synthetic
"14. ""KLM's flight was standard. The check-in process was smooth and the flight arrived on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"15. ""The Ryanair flight was basic but punctual. The staff were professional, and the cabin was clean.""",Neutral,Unknown,General,Anonymous,,synthetic
"16. ""EasyJet provided a decent flight. The seats were a bit cramped but the flight was on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"17. ""Air France's service was standard. The food was satisfactory and the flight attendants were polite.""",Neutral,Unknown,General,Anonymous,,synthetic
"18. ""The Virgin Atlantic flight was fine. The seats were comfortable, and the in-flight entertainment was average.""",Neutral,Unknown,General,Anonymous,,synthetic
"19. ""Japan Airlines offered a routine flight. The service was courteous, and the food was standard airline fare.""",Neutral,Unknown,General,Anonymous,,synthetic
"20. ""The Air New Zealand flight was typical. The cabin was clean, the staff were professional, and the flight was on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"1. ""Delta Airlines provides a pretty standard service. The cabin crew is friendly and the seats are reasonably comfortable.""",Neutral,Unknown,General,Anonymous,,synthetic
"2. ""EasyJet is a solid choice for budget travelers. No frills, but efficient and typically on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"3. ""Emirates offers a good in-flight entertainment system. The food could be better, but it's fine for an airline meal.""",Neutral,Unknown,General,Anonymous,,synthetic
"4. ""The flight with United Airlines was average. The leg space was adequate and the plane left on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"5. ""Air Canada's service is reliable. The in-flight meals are standard and the staff is professional.""",Neutral,Unknown,General,Anonymous,,synthetic
"6. ""Flew with Ryanair and the experience was just as expected. No extras, but the ticket price is affordable.""",Neutral,Unknown,General,Anonymous,,synthetic
"7. ""Etihad Airways offers a decent service. The seats in economy were a bit cramped, but the flight itself was smooth.""",Neutral,Unknown,General,Anonymous,,synthetic
"8. ""The flight with Southwest Airlines was okay. The check-in process was smooth and the flight departed on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"9. ""Qatar Airways has a comfortable cabin. The in-flight entertainment could use an upgrade, but overall it was a standard flight.""",Neutral,Unknown,General,Anonymous,,synthetic
"10. ""American Airlines offers a standard service. The cabin crew was polite and the plane was clean.""",Neutral,Unknown,General,Anonymous,,synthetic
"11. ""Virgin Atlantic provides a comfortable in-flight experience. The food is average, but the service is good.""",Neutral,Unknown,General,Anonymous,,synthetic
"12. ""JetBlue Airways offers a fair amount of legroom compared to other airlines. The in-flight snacks are standard.""",Neutral,Unknown,General,Anonymous,,synthetic
"13. ""Lufthansa is a reliable airline. The flights usually depart on time and the staff is professional.""",Neutral,Unknown,General,Anonymous,,synthetic
"14. ""Singapore Airlines offers a good service. The seats were reasonably comfortable and the food was edible.""",Neutral,Unknown,General,Anonymous,,synthetic
"15. ""KLM provides an average flying experience. The staff is friendly, but the in-flight entertainment needs an update.""",Neutral,Unknown,General,Anonymous,,synthetic
"16. ""Air France offers a decent service. The check-in was smooth and the flight was on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"17. ""The flight with British Airways was satisfactory. The cabin was clean and the crew was efficient.""",Neutral,Unknown,General,Anonymous,,synthetic
"18. ""Turkish Airlines offers a standard service. The food was fine and the flight was comfortable enough.""",Neutral,Unknown,General,Anonymous,,synthetic
"19. ""Cathay Pacific provides a good service. The seats could have been more comfortable, but the in-flight entertainment was good.""",Neutral,Unknown,General,Anonymous,,synthetic
"20. ""The service on Aeroflot is fairly standard. The cabin crew was professional and the flight left on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"1. The flight with American Airlines was uneventful, the staff was courteous and the seats were comfortable enough for a short flight.",Neutral,Unknown,General,Anonymous,,synthetic
"2. I flew with United Airlines, their in-flight entertainment selection was good, however, the meal service could be improved upon.",Neutral,Unknown,General,Anonymous,,synthetic
"3. My flight with Southwest was on time and the boarding process was handled in an organized manner. The legroom, however, was a bit tight.",Neutral,Unknown,General,Anonymous,,synthetic
"4. The Air France journey was smooth, the food was decent for airline food and the cabin crew was professional.",Neutral,Unknown,General,Anonymous,,synthetic
"5. Delta Air Lines provided a good service, their in-flight Wi-Fi was a nice touch but it was a bit slow at times.",Neutral,Unknown,General,Anonymous,,synthetic
"6. Lufthansa's flight was comfortable, the cabin was clean and the staff was polite, although the in-flight entertainment needs an update.",Neutral,Unknown,General,Anonymous,,synthetic
"7. My journey with British Airways was average, the seats were a bit old but the flight itself was smooth.",Neutral,Unknown,General,Anonymous,,synthetic
"8. I flew with Emirates, the food was okay and the cabin crew was professional, but the boarding process took a bit longer than expected.",Neutral,Unknown,General,Anonymous,,synthetic
"9. Air Canada's flight was on time, the legroom was adequate but the meal options were limited.",Neutral,Unknown,General,Anonymous,,synthetic
"10. The flight with Qantas was average, the staff was polite, and the in-flight entertainment kept me occupied during the flight.",Neutral,Unknown,General,Anonymous,,synthetic
"11. Alaska Airlines' service was good, the flight left on time and arrived on schedule, but the seating was a bit cramped.",Neutral,Unknown,General,Anonymous,,synthetic
"12. The seat comfort on the JetBlue flight was average, the staff was professional but the food was not up to the mark.",Neutral,Unknown,General,Anonymous,,synthetic
"13. Turkish Airlines provided an okay service, the flight was smooth but the food could have been better.",Neutral,Unknown,General,Anonymous,,synthetic
"14. The flight with Cathay Pacific was average, the staff was polite but the in-flight entertainment was a bit outdated.",Neutral,Unknown,General,Anonymous,,synthetic
"15. Singapore Airlines' flight was comfortable, although the legroom was a bit tight and the food was average.",Neutral,Unknown,General,Anonymous,,synthetic
"16. Etihad Airways' service was okay, the flight was smooth but the meal options were limited.",Neutral,Unknown,General,Anonymous,,synthetic
"17. The flight with Aer Lingus was on time, the cabin was clean but the seats were a bit uncomfortable for a long flight.",Neutral,Unknown,General,Anonymous,,synthetic
"18. Virgin Atlantic's flight was smooth, the staff was courteous but the in-flight entertainment could be improved.",Neutral,Unknown,General,Anonymous,,synthetic
"19. The flight with Ryanair was average, the boarding process was well-organized but the seats were not very comfortable.",Neutral,Unknown,General,Anonymous,,synthetic
"20. EasyJet's service was okay, the flight was on time but the legroom was a bit cramped.",Neutral,Unknown,General,Anonymous,,synthetic
1. The flight was on time with Delta Airlines. The crew was friendly and the seats were satisfactory.,Neutral,Unknown,General,Anonymous,,synthetic
2. The service on United Airlines was as expected. The food was average and the in-flight entertainment had a good variety.,Neutral,Unknown,General,Anonymous,,synthetic
"3. My flight with Southwest was routine. Comfortable seats, and the crew was professional.",Neutral,Unknown,General,Anonymous,,synthetic
4. The flight with American Airlines was standard. Seats were comfortable but could use a bit more legroom.,Neutral,Unknown,General,Anonymous,,synthetic
"5. JetBlue has a hassle-free check-in process. The flight was on schedule, and the snacks provided were okay.",Neutral,Unknown,General,Anonymous,,synthetic
6. My flight with Alaska Airlines was satisfactory. The cabin was clean and the crew was polite.,Neutral,Unknown,General,Anonymous,,synthetic
"7. The flight with Spirit Airlines was as expected. The seats were a bit narrow, but the overall experience was decent.",Neutral,Unknown,General,Anonymous,,synthetic
8. The journey with British Airways was average. The in-flight meals were okay and the cabin crew was professional.,Neutral,Unknown,General,Anonymous,,synthetic
"9. Air Canada's flight was typical. Seats were comfortable enough, and the in-flight entertainment was reasonably good.",Neutral,Unknown,General,Anonymous,,synthetic
10. My experience with Lufthansa was standard. The flight was on time and the staff was courteous.,Neutral,Unknown,General,Anonymous,,synthetic
11. Emirates provided an average flight experience. The food was acceptable and the seats were adequately comfortable.,Neutral,Unknown,General,Anonymous,,synthetic
12. The flight with Qantas was as expected. The cabin crew was professional and the in-flight entertainment was good.,Neutral,Unknown,General,Anonymous,,synthetic
13. The journey with Air France was typical. The in-flight services were okay but the legroom was a bit tight.,Neutral,Unknown,General,Anonymous,,synthetic
14. The flight with Cathay Pacific was satisfactory. The cabin was clean and the in-flight meals were up to the mark.,Neutral,Unknown,General,Anonymous,,synthetic
"15. My experience with Singapore Airlines was average. The seats were comfortable, and the staff was attentive.",Neutral,Unknown,General,Anonymous,,synthetic
16. The flight with Etihad was as expected. The in-flight entertainment was good but the food was just okay.,Neutral,Unknown,General,Anonymous,,synthetic
